hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 12.29, 12.29, -922.01, 20.00, 4.63, 2.22, -3.39, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.39, 12.39, -884.46, 20.00, 4.63, 9.44, 4.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.47, 12.47, -855.97, 20.00, 4.63, 11.67, 7.07, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.42, 12.42, -858.65, 20.00, 4.63, 11.11, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.32, 12.32, -872.68, 20.00, 4.63, 10.56, 5.96, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.20, 12.20, -889.83, 20.00, 4.63, 10.00, 5.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.11, 12.11, -900.00, 20.00, 4.63, 10.00, 5.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.00, 12.00, -913.69, 20.00, 4.63, 9.44, 4.75, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 11.94, 11.94, -916.02, 20.00, 4.63, 9.44, 4.75, 0.00, 3.45, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.21, 12.21, -849.87, 20.00, 4.63, 10.56, 5.85, 0.00, 37.99, 11.41, -51.34, 83.01, 0, 0
2.00, 5.70, 13.67, 13.67, -541.51, 20.00, 4.63, 11.67, 7.07, 416.60, 58.73, 15.30, -39.97, 74.87, 0, 0
2.00, 5.70, 14.27, 14.27, -446.59, 20.00, 4.63, 13.33, 8.68, 311.63, 91.75, 26.10, -27.02, 68.58, 0, 0
2.00, 5.70, 13.99, 13.99, -537.90, 20.00, 4.63, 13.89, 9.29, 66.89, 86.08, 38.25, -12.58, 64.72, 0, 0
2.00, 5.70, 13.70, 13.70, -615.57, 20.00, 4.63, 13.33, 8.68, 0.00, 58.71, 50.66, 2.71, 63.74, 0, 0
2.00, 5.70, 13.35, 13.35, -697.52, 20.00, 4.63, 12.22, 7.57, 0.00, 18.99, 62.97, 17.81, 65.77, 0, 0
2.00, 5.70, 13.46, 13.46, -673.63, 20.00, 4.63, 12.22, 7.57, 0.82, 40.98, 75.00, 31.77, 70.55, 0, 0
2.00, 5.70, 13.52, 13.52, -663.93, 20.00, 4.63, 12.22, 7.57, 1.33, 42.24, 86.53, 44.15, 77.56, 0, 0
2.00, 5.70, 13.33, 13.33, -708.46, 20.00, 4.63, 11.67, 6.96, 0.00, 15.54, 0.00, 55.01, 86.22, 0, 0
2.00, 5.70, 13.15, 13.15, -745.75, 20.00, 4.63, 11.11, 6.46, 0.00, 1.73, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 13.06, 13.06, -760.39, 20.00, 4.63, 11.11, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.96, 12.96, -775.84, 20.00, 4.63, 10.56, 5.85, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.89, 12.89, -786.27, 20.00, 4.63, 10.56, 5.85, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.78, 12.78, -802.51, 20.00, 4.63, 10.00, 5.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.69, 12.69, -815.08, 20.00, 4.63, 10.00, 5.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.60, 12.60, -826.96, 20.00, 4.63, 10.00, 5.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
