Nombre espacio, Area(m2)
"P02_E01", 64.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.492, 1.860, 0.000, 0.000, 0.436, 2.191, 0.446, 3.625, -10.052, 0.000, 0.000, 18.54
1, 0, -1.515, 0.912, 0.000, 0.000, -0.441, -2.209, 0.408, 3.437, -6.574, 5.979, -0.000, 18.14
1, 0, -0.964, 0.852, 0.000, 0.000, -0.280, -1.402, 0.377, 3.324, -5.584, 3.676, 0.000, 17.89
1, 0, -0.780, 0.867, 0.000, 0.000, -0.227, -1.135, 0.350, 3.242, -5.479, 3.162, 0.000, 17.68
1, 0, -0.707, 0.908, 0.000, 0.000, -0.205, -1.029, 0.327, 3.179, -5.661, 3.187, 0.000, 17.47
1, 0, -0.575, 0.910, 0.000, 0.000, -0.167, -0.838, 0.307, 3.129, -5.567, 2.801, -0.000, 17.28
1, 0, -0.532, 0.941, 0.000, 0.000, -0.155, -0.776, 0.290, 3.089, -5.759, 2.901, -0.000, 17.09
1, 1, -6.457, 0.205, 0.000, 0.000, -1.877, -9.427, 0.275, 3.145, -7.213, -43.661, -65.010, 20.00
1, 1, -6.001, 0.257, 0.000, 0.000, -1.747, -8.750, 0.386, 3.124, -7.213, 0.000, -19.943, 20.00
1, 1, -5.417, 0.244, 0.000, 0.000, -1.590, -7.781, 1.382, 3.106, -6.632, 0.000, -16.688, 20.00
1, 1, -4.798, 0.221, 0.000, 0.000, -1.427, -6.527, 3.700, 3.090, -6.055, 0.000, -11.797, 20.00
1, 1, -4.724, 0.234, 0.000, 0.000, -1.398, -6.607, 2.559, 3.076, -6.055, 0.000, -12.916, 20.00
1, 1, -4.390, 0.223, 0.000, 0.000, -1.311, -6.075, 3.244, 3.064, -5.768, 0.000, -11.014, 20.00
1, 1, -4.127, 0.210, 0.000, 0.000, -1.238, -5.650, 3.628, 3.054, -5.483, 0.000, -9.606, 20.00
1, 1, -3.734, 0.197, 0.000, 0.000, -1.131, -4.704, 6.014, 3.045, -5.198, 0.000, -5.511, 20.00
1, 1, -3.733, 0.199, 0.000, 0.000, -1.127, -4.917, 4.710, 3.367, -5.198, 0.000, -6.700, 20.00
1, 1, -4.025, 0.214, 0.000, 0.000, -1.190, -5.610, 2.476, 3.385, -5.483, 0.000, -10.232, 20.00
1, 1, -4.225, 0.228, 0.000, 0.000, -1.235, -6.006, 1.420, 3.394, -5.768, 0.000, -12.192, 20.00
1, 1, -4.255, 0.225, 0.000, 0.000, -1.238, -6.092, 0.977, 4.477, -5.768, 0.000, -11.674, 20.00
1, 1, -4.356, 0.237, 0.000, 0.000, -1.267, -6.261, 0.823, 7.254, -6.055, 0.000, -9.625, 20.00
1, 1, -4.358, 0.233, 0.000, 0.000, -1.266, -6.276, 0.712, 7.511, -6.055, 0.000, -9.499, 20.00
1, 1, -4.460, 0.243, 0.000, 0.000, -1.296, -6.443, 0.627, 7.678, -6.343, 0.000, -9.993, 20.00
1, 1, -4.471, 0.238, 0.000, 0.000, -1.298, -6.463, 0.558, 7.805, -6.343, 0.000, -9.974, 20.00
